"","folder","filename","database","annotation","image","width","height","depth","segmented","name","pose","truncated","difficult","occluded"
"1240","VOC2012","2010_005788.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,330,1,1,"sheep","Unspecified",0,0,1
"1241","VOC2012","2010_005860.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,339,1,1,"car","Left",0,0,0
"1242","VOC2012","2010_005871.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"train","Unspecified",1,0,1
"1243","VOC2012","2010_005877.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"aeroplane","Left",0,0,0
"1244","VOC2012","2010_005888.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"aeroplane","Unspecified",0,0,0
"1245","VOC2012","2010_005899.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cat","Unspecified",1,0,0
"1246","VOC2012","2010_005922.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"cow","Right",0,0,0
"1247","VOC2012","2010_005991.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",391,500,1,1,"dog","Right",0,0,0
"1248","VOC2012","2010_005992.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"dog","Right",0,0,0
"1249","VOC2012","2010_006026.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",332,500,1,1,"sheep","Unspecified",0,0,0
"1250","VOC2012","2010_006034.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"aeroplane","Right",1,0,0
"1251","VOC2012","2010_006054.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,333,1,1,"train","Unspecified",0,0,0
"1252","VOC2012","2010_006070.jpg","The VOC2010 Database","PASCAL VOC2010","flickr",500,375,1,1,"car","Right",1,0,0
"1253","VOC2012","2011_000045.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"dog","Right",0,0,0
"1254","VOC2012","2011_000051.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"person","Unspecified",1,0,1
"1255","VOC2012","2011_000054.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"person","Unspecified",0,0,1
"1256","VOC2012","2011_000066.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bottle","Unspecified",1,0,0
"1257","VOC2012","2011_000070.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"sofa","Unspecified",1,0,0
"1258","VOC2012","2011_000112.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,364,1,1,"bird","Right",0,0,0
"1259","VOC2012","2011_000173.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",337,500,1,1,"sofa","Frontal",1,0,0
"1260","VOC2012","2011_000178.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bus","Right",1,0,1
"1261","VOC2012","2011_000185.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bird","Unspecified",1,0,0
"1262","VOC2012","2011_000226.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"chair","Left",0,0,1
"1263","VOC2012","2011_000234.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",334,500,1,1,"boat","Right",0,0,0
"1264","VOC2012","2011_000238.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"boat","Unspecified",0,0,0
"1265","VOC2012","2011_000239.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bus","Unspecified",0,0,0
"1266","VOC2012","2011_000248.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,332,1,1,"bus","Frontal",0,0,0
"1267","VOC2012","2011_000283.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,332,1,1,"train","Frontal",1,0,1
"1268","VOC2012","2011_000291.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"train","Left",1,0,1
"1269","VOC2012","2011_000310.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"sofa","Unspecified",0,0,0
"1270","VOC2012","2011_000312.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"bus","Unspecified",0,0,0
"1271","VOC2012","2011_000338.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"chair","Unspecified",1,0,1
"1272","VOC2012","2011_000396.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",374,500,1,1,"horse","Left",1,0,1
"1273","VOC2012","2011_000412.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bicycle","Right",0,0,0
"1274","VOC2012","2011_000419.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"cat","Frontal",1,0,1
"1275","VOC2012","2011_000435.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"boat","Rear",1,0,1
"1276","VOC2012","2011_000436.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,374,1,1,"sheep","Right",0,0,1
"1277","VOC2012","2011_000438.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bottle","Unspecified",1,0,0
"1278","VOC2012","2011_000455.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"motorbike","Unspecified",1,0,1
"1279","VOC2012","2011_000456.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"bird","Left",0,0,0
"1280","VOC2012","2011_000479.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"person","Frontal",1,0,1
"1281","VOC2012","2011_000481.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"aeroplane","Unspecified",0,0,0
"1282","VOC2012","2011_000482.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"bird","Right",1,0,0
"1283","VOC2012","2011_000503.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,374,1,1,"car","Unspecified",1,0,1
"1284","VOC2012","2011_000512.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"motorbike","Unspecified",0,0,0
"1285","VOC2012","2011_000521.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"train","Right",1,0,0
"1286","VOC2012","2011_000526.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,332,1,1,"horse","Left",1,0,0
"1287","VOC2012","2011_000536.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"dog","Unspecified",0,0,0
"1288","VOC2012","2011_000548.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,273,1,1,"cow","Right",0,0,1
"1289","VOC2012","2011_000566.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,355,1,1,"cow","Unspecified",1,0,0
"1290","VOC2012","2011_000585.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",353,500,1,1,"bicycle","Unspecified",0,0,1
"1291","VOC2012","2011_000598.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"diningtable","Unspecified",1,0,1
"1292","VOC2012","2011_000607.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"chair","Left",0,0,1
"1293","VOC2012","2011_000618.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"motorbike","Unspecified",0,0,1
"1294","VOC2012","2011_000638.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"person","Unspecified",1,0,0
"1295","VOC2012","2011_000658.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"car","Right",0,0,1
"1296","VOC2012","2011_000661.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"cat","Unspecified",0,0,0
"1297","VOC2012","2011_000669.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,334,1,1,"bird","Unspecified",0,0,0
"1298","VOC2012","2011_000747.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"pottedplant","Unspecified",0,0,0
"1299","VOC2012","2011_000780.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"cat","Right",1,0,1
"1300","VOC2012","2011_000789.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"cat","Unspecified",1,0,0
"1301","VOC2012","2011_000807.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,344,1,1,"aeroplane","Frontal",0,0,0
"1302","VOC2012","2011_000809.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,376,1,1,"chair","Unspecified",0,0,1
"1303","VOC2012","2011_000813.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"cat","Unspecified",0,0,1
"1304","VOC2012","2011_000830.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",347,500,1,1,"bus","Frontal",0,0,0
"1305","VOC2012","2011_000843.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bottle","Unspecified",0,0,1
"1306","VOC2012","2011_000874.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,313,1,1,"aeroplane","Right",0,0,0
"1307","VOC2012","2011_000888.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bus","Unspecified",0,0,0
"1308","VOC2012","2011_000900.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,371,1,1,"car","Rear",0,0,0
"1309","VOC2012","2011_000912.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bird","Unspecified",0,0,0
"1310","VOC2012","2011_000953.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bottle","Unspecified",0,0,0
"1311","VOC2012","2011_000969.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,321,1,1,"bus","Unspecified",0,0,1
"1312","VOC2012","2011_001005.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"pottedplant","Unspecified",0,1,1
"1313","VOC2012","2011_001014.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"dog","Unspecified",0,0,0
"1314","VOC2012","2011_001020.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"sheep","Left",0,0,0
"1315","VOC2012","2011_001047.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,378,1,1,"cow","Frontal",1,0,0
"1316","VOC2012","2011_001060.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"train","Unspecified",1,0,1
"1317","VOC2012","2011_001064.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bus","Left",0,0,1
"1318","VOC2012","2011_001069.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"person","Frontal",1,0,1
"1319","VOC2012","2011_001071.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",384,294,1,1,"chair","Frontal",1,0,1
"1320","VOC2012","2011_001082.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",333,500,1,1,"train","Frontal",0,0,0
"1321","VOC2012","2011_001110.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,331,1,1,"car","Unspecified",0,0,0
"1322","VOC2012","2011_001114.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,335,1,1,"aeroplane","Left",0,0,0
"1323","VOC2012","2011_001159.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,500,1,1,"cow","Left",0,0,0
"1324","VOC2012","2011_001161.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,376,1,1,"boat","Unspecified",1,0,1
"1325","VOC2012","2011_001190.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",333,500,1,1,"car","Rear",0,0,0
"1326","VOC2012","2011_001232.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,306,1,1,"cow","Right",0,0,0
"1327","VOC2012","2011_001263.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,332,1,1,"aeroplane","Rear",0,0,0
"1328","VOC2012","2011_001276.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",299,500,1,1,"dog","Unspecified",0,0,1
"1329","VOC2012","2011_001281.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"train","Unspecified",1,0,0
"1330","VOC2012","2011_001287.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,357,1,1,"bird","Right",0,0,0
"1331","VOC2012","2011_001292.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"cat","Left",1,0,0
"1332","VOC2012","2011_001313.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"car","Unspecified",1,0,0
"1333","VOC2012","2011_001341.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,330,1,1,"bus","Unspecified",0,0,0
"1334","VOC2012","2011_001346.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"chair","Unspecified",1,0,1
"1335","VOC2012","2011_001350.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,414,1,1,"sheep","Right",0,0,0
"1336","VOC2012","2011_001407.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,332,1,1,"aeroplane","Unspecified",0,0,0
"1337","VOC2012","2011_001416.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"person","Unspecified",1,0,1
"1338","VOC2012","2011_001421.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bird","Unspecified",0,0,1
"1339","VOC2012","2011_001434.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"aeroplane","Unspecified",1,0,0
"1340","VOC2012","2011_001447.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"chair","Frontal",1,0,1
"1341","VOC2012","2011_001489.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,281,1,1,"aeroplane","Frontal",0,0,0
"1342","VOC2012","2011_001529.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"bicycle","Frontal",0,0,0
"1343","VOC2012","2011_001530.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,377,1,1,"cow","Frontal",0,0,1
"1344","VOC2012","2011_001534.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"cat","Right",0,0,0
"1345","VOC2012","2011_001546.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"cow","Left",0,0,0
"1346","VOC2012","2011_001567.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"chair","Left",0,0,1
"1347","VOC2012","2011_001589.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"boat","Left",0,0,0
"1348","VOC2012","2011_001597.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",333,500,1,1,"cat","Unspecified",1,0,0
"1349","VOC2012","2011_001601.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"cat","Unspecified",0,0,0
"1350","VOC2012","2011_001607.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",333,500,1,1,"cat","Frontal",0,0,0
"1351","VOC2012","2011_001613.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"boat","Right",0,0,0
"1352","VOC2012","2011_001614.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,330,1,1,"train","Left",1,0,0
"1353","VOC2012","2011_001619.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"person","Right",1,0,0
"1354","VOC2012","2011_001624.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"aeroplane","Unspecified",0,0,0
"1355","VOC2012","2011_001642.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"dog","Frontal",0,0,0
"1356","VOC2012","2011_001665.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"chair","Rear",1,0,0
"1357","VOC2012","2011_001669.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"car","Rear",0,0,0
"1358","VOC2012","2011_001674.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,500,1,1,"sofa","Frontal",1,1,1
"1359","VOC2012","2011_001708.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"cow","Unspecified",0,0,0
"1360","VOC2012","2011_001713.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"pottedplant","Unspecified",0,0,0
"1361","VOC2012","2011_001714.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"dog","Unspecified",1,0,1
"1362","VOC2012","2011_001722.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",300,219,1,1,"horse","Left",0,0,0
"1363","VOC2012","2011_001726.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"tvmonitor","Frontal",0,0,0
"1364","VOC2012","2011_001745.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"dog","Unspecified",1,0,0
"1365","VOC2012","2011_001748.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,334,1,1,"bus","Unspecified",0,0,0
"1366","VOC2012","2011_001775.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"cat","Unspecified",1,0,0
"1367","VOC2012","2011_001782.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,389,1,1,"cow","Right",0,0,1
"1368","VOC2012","2011_001793.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,368,1,1,"boat","Unspecified",0,1,0
"1369","VOC2012","2011_001794.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",373,500,1,1,"sofa","Right",0,0,1
"1370","VOC2012","2011_001812.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"chair","Unspecified",0,0,1
"1371","VOC2012","2011_001862.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"chair","Left",0,0,1
"1372","VOC2012","2011_001863.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"pottedplant","Unspecified",1,0,0
"1373","VOC2012","2011_001868.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"dog","Unspecified",1,0,0
"1374","VOC2012","2011_001880.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"aeroplane","Unspecified",1,0,0
"1375","VOC2012","2011_001910.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,466,1,1,"tvmonitor","Frontal",1,0,0
"1376","VOC2012","2011_001984.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"dog","Frontal",1,0,0
"1377","VOC2012","2011_001988.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"bicycle","Frontal",0,0,1
"1378","VOC2012","2011_002002.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bicycle","Frontal",0,0,1
"1379","VOC2012","2011_002040.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,489,1,1,"dog","Right",0,0,0
"1380","VOC2012","2011_002041.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"chair","Frontal",0,0,0
"1381","VOC2012","2011_002064.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,364,1,1,"bicycle","Left",0,0,0
"1382","VOC2012","2011_002075.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"diningtable","Unspecified",1,0,0
"1383","VOC2012","2011_002098.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"dog","Unspecified",1,0,0
"1384","VOC2012","2011_002110.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,332,1,1,"dog","Frontal",0,0,0
"1385","VOC2012","2011_002121.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",480,360,1,1,"dog","Unspecified",1,0,0
"1386","VOC2012","2011_002124.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"chair","Frontal",0,0,0
"1387","VOC2012","2011_002150.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bicycle","Right",0,0,1
"1388","VOC2012","2011_002156.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"dog","Unspecified",1,0,1
"1389","VOC2012","2011_002178.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"sheep","Unspecified",1,0,0
"1390","VOC2012","2011_002200.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"chair","Right",1,0,1
"1391","VOC2012","2011_002223.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bicycle","Right",1,0,1
"1392","VOC2012","2011_002244.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bicycle","Unspecified",0,0,0
"1393","VOC2012","2011_002247.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,335,1,1,"train","Unspecified",1,0,1
"1394","VOC2012","2011_002279.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"dog","Unspecified",1,0,0
"1395","VOC2012","2011_002295.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,344,1,1,"bird","Unspecified",0,0,0
"1396","VOC2012","2011_002298.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"dog","Unspecified",1,0,1
"1397","VOC2012","2011_002308.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"person","Frontal",1,0,0
"1398","VOC2012","2011_002317.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"person","Frontal",1,0,0
"1399","VOC2012","2011_002322.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"car","Unspecified",1,0,0
"1400","VOC2012","2011_002327.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"aeroplane","Unspecified",1,0,0
"1401","VOC2012","2011_002343.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"chair","Unspecified",1,1,0
"1402","VOC2012","2011_002358.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bottle","Unspecified",0,0,0
"1403","VOC2012","2011_002371.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",355,500,1,1,"dog","Left",0,0,0
"1404","VOC2012","2011_002379.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"train","Rear",0,0,0
"1405","VOC2012","2011_002391.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"pottedplant","Unspecified",1,0,0
"1406","VOC2012","2011_002498.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",375,500,1,1,"bottle","Unspecified",0,0,1
"1407","VOC2012","2011_002509.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"chair","Rear",0,0,0
"1408","VOC2012","2011_002515.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"aeroplane","Unspecified",0,0,1
"1409","VOC2012","2011_002532.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"tvmonitor","Frontal",0,0,0
"1410","VOC2012","2011_002535.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,340,1,1,"train","Unspecified",0,0,0
"1411","VOC2012","2011_002548.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bird","Left",0,0,0
"1412","VOC2012","2011_002575.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"chair","Right",0,0,1
"1413","VOC2012","2011_002578.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bird","Right",0,0,1
"1414","VOC2012","2011_002589.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,404,1,1,"dog","Frontal",1,0,0
"1415","VOC2012","2011_002592.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"car","Unspecified",0,0,0
"1416","VOC2012","2011_002623.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",333,500,1,1,"person","Frontal",0,0,0
"1417","VOC2012","2011_002641.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",350,262,1,1,"bottle","Unspecified",0,0,1
"1418","VOC2012","2011_002644.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"tvmonitor","Unspecified",0,0,0
"1419","VOC2012","2011_002662.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,332,1,1,"sheep","Right",0,0,0
"1420","VOC2012","2011_002675.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"aeroplane","Frontal",0,0,0
"1421","VOC2012","2011_002685.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"cat","Unspecified",1,0,0
"1422","VOC2012","2011_002713.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bicycle","Right",0,0,0
"1423","VOC2012","2011_002730.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"horse","Left",0,0,1
"1424","VOC2012","2011_002754.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,266,1,1,"boat","Unspecified",0,0,0
"1425","VOC2012","2011_002812.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",400,225,1,1,"pottedplant","Unspecified",0,0,0
"1426","VOC2012","2011_002863.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,500,1,1,"bottle","Unspecified",0,1,0
"1427","VOC2012","2011_002879.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"sofa","Unspecified",1,1,0
"1428","VOC2012","2011_002885.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"cow","Left",0,0,0
"1429","VOC2012","2011_002929.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"aeroplane","Right",0,0,0
"1430","VOC2012","2011_002951.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"horse","Frontal",1,0,1
"1431","VOC2012","2011_002975.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"boat","Unspecified",0,0,0
"1432","VOC2012","2011_002993.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,352,1,1,"aeroplane","Unspecified",0,0,0
"1433","VOC2012","2011_002997.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"person","Right",1,0,0
"1434","VOC2012","2011_003003.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bicycle","Unspecified",0,0,0
"1435","VOC2012","2011_003011.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",333,500,1,1,"chair","Frontal",0,0,0
"1436","VOC2012","2011_003019.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"cow","Unspecified",0,0,0
"1437","VOC2012","2011_003030.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"bird","Unspecified",1,0,0
"1438","VOC2012","2011_003055.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"car","Left",0,0,0
"1439","VOC2012","2011_003085.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"horse","Rear",0,0,0
"1440","VOC2012","2011_003103.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"pottedplant","Unspecified",1,0,1
"1441","VOC2012","2011_003114.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,333,1,1,"bus","Frontal",0,0,0
"1442","VOC2012","2011_003145.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"bird","Right",0,0,0
"1443","VOC2012","2011_003146.jpg","The VOC2011 Database","PASCAL VOC2011","flickr",500,375,1,1,"train","Unspecified",0,0,0
